,CaptureEventID,notblank
1187,ASG000011a,0
1188,ASG000011c,0
1189,ASG000011e,0
1190,ASG000011f,0
1191,ASG000011g,0
1192,ASG000011i,0
1193,ASG000011m,1
1194,ASG000011o,0
1195,ASG000011p,0
1196,ASG000011q,0
1197,ASG000011r,1
1198,ASG000011u,1
1199,ASG0000120,1
1200,ASG0000121,0
1201,ASG0000122,0
1202,ASG0000123,1
1203,ASG0000125,0
1204,ASG0000126,0
1205,ASG0000127,0
1206,ASG0000128,0
1207,ASG000012a,0
1208,ASG000012c,0
1209,ASG000012d,1
1210,ASG000012e,1
1211,ASG000012h,1
1212,ASG000012k,1
1213,ASG000012n,1
1214,ASG000012o,0
1215,ASG000012p,0
1216,ASG000012r,0
1217,ASG000012t,1
1218,ASG000012v,1
1219,ASG000012y,1
1220,ASG000012z,0
1221,ASG0000130,0
1222,ASG0000132,1
1223,ASG0000133,0
1224,ASG0000134,0
1225,ASG0000135,0
1226,ASG0000136,0
1227,ASG0000137,0
1228,ASG0000138,0
1229,ASG0000139,0
1230,ASG000013a,0
1231,ASG000013c,0
1232,ASG000013e,1
1233,ASG000013f,0
1234,ASG000013g,0
1235,ASG000013h,0
1236,ASG000013j,0
1237,ASG000013k,0
1238,ASG000013q,1
1239,ASG000013r,0
1240,ASG000013s,0
1241,ASG000013t,0
1242,ASG000013u,0
1243,ASG000013v,0
1244,ASG000013w,0
1245,ASG000013x,1
1246,ASG000013z,1
1247,ASG0000140,0
1248,ASG0000141,1
1249,ASG0000142,0
1250,ASG0000143,0
1251,ASG0000144,0
1252,ASG0000145,0
1253,ASG0000146,0
1254,ASG0000147,0
1255,ASG0000148,0
1256,ASG0000149,0
1257,ASG000014a,0
1258,ASG000014b,0
1259,ASG000014c,0
1260,ASG000014d,0
1261,ASG000014e,0
1262,ASG000014f,0
1263,ASG000014h,0
1264,ASG000014i,0
1265,ASG000014j,0
1266,ASG000014l,0
1267,ASG000014m,0
1268,ASG000014n,0
1269,ASG000014o,1
1270,ASG000014t,0
1271,ASG000014u,0
1272,ASG000014w,0
1273,ASG000014x,0
1274,ASG000014y,0
1275,ASG000014z,0
1276,ASG0000150,0
1277,ASG0000151,0
1278,ASG0000152,0
1279,ASG0000153,0
1280,ASG0000154,0
1281,ASG0000155,0
1282,ASG0000156,0
1283,ASG0000157,0
1284,ASG0000158,0
1285,ASG0000159,0
1286,ASG000015a,0
1287,ASG000015b,0
1288,ASG000015c,0
1289,ASG000015d,0
1290,ASG000015e,0
1291,ASG000015f,0
1292,ASG000015g,1
1293,ASG000015h,1
1294,ASG000015j,1
1295,ASG000015m,0
1296,ASG000015n,0
1297,ASG000015p,0
1298,ASG000015q,0
1299,ASG000015r,1
1300,ASG000015s,1
1301,ASG000015u,1
1302,ASG000015v,1
1303,ASG000015w,0
1304,ASG000015x,0
1305,ASG000015y,0
1306,ASG000015z,0
1307,ASG0000160,1
1308,ASG0000161,0
1309,ASG0000166,0
1310,ASG0000167,0
1311,ASG0000168,0
1312,ASG0000169,0
1313,ASG000016b,0
1314,ASG000016e,1
1315,ASG000016h,0
1316,ASG000016k,1
1317,ASG000016q,1
1318,ASG000016r,1
1319,ASG000016u,0
1320,ASG000016w,1
1321,ASG000016x,0
1322,ASG000016y,1
1323,ASG0000172,0
1324,ASG0000173,0
1325,ASG0000174,0
1326,ASG0000175,1
1327,ASG0000176,0
1328,ASG0000177,0
1329,ASG0000178,0
1330,ASG0000179,1
1331,ASG000017c,0
1332,ASG000017d,1
1333,ASG000017l,1
1334,ASG000017n,0
1335,ASG000017q,0
1336,ASG000017s,0
1337,ASG000017t,0
1338,ASG000017v,0
1339,ASG000017w,0
1340,ASG000017y,0
1341,ASG000017z,0
1342,ASG0000180,0
1343,ASG0000182,0
1344,ASG0000183,0
1345,ASG0000184,0
1346,ASG0000185,0
1347,ASG0000187,0
1348,ASG0000188,0
1349,ASG000018b,0
1350,ASG000018d,0
1351,ASG000018f,0
1352,ASG000018g,0
1353,ASG000018i,0
1354,ASG000018j,1
1355,ASG000018k,1
1356,ASG000018m,1
1357,ASG000018n,0
1358,ASG000018o,0
1359,ASG000018p,0
1360,ASG000018q,1
1361,ASG000018r,0
1362,ASG000018s,1
1363,ASG000018u,0
1364,ASG000018v,0
1365,ASG000018w,0
1366,ASG000018x,0
1367,ASG000018y,0
1368,ASG000018z,1
1369,ASG0000190,0
1370,ASG0000191,0
1371,ASG0000192,0
1372,ASG0000193,0
1373,ASG0000194,0
1374,ASG0000195,0
1375,ASG0000196,0
1376,ASG0000197,0
1377,ASG0000198,0
1378,ASG0000199,1
1379,ASG000019b,0
1380,ASG000019c,0
1381,ASG000019d,0
1382,ASG000019e,0
1383,ASG000019f,1
1384,ASG000019i,0
1385,ASG000019k,0
1386,ASG000019m,0
1387,ASG000019r,0
1388,ASG000019s,0
1389,ASG000019t,1
1390,ASG000019u,0
1391,ASG000019v,0
1392,ASG000019w,0
1393,ASG000019x,0
1394,ASG000019y,0
1395,ASG000019z,0
1396,ASG00001a0,0
1397,ASG00001a1,0
1398,ASG00001a3,0
1399,ASG00001a4,0
1400,ASG00001a5,0
1401,ASG00001a6,1
1402,ASG00001ab,1
1403,ASG00001ac,0
1404,ASG00001ad,0
1405,ASG00001ae,0
1406,ASG00001af,1
1407,ASG00001ah,1
1408,ASG00001ai,0
1409,ASG00001aj,0
1410,ASG00001ak,1
1411,ASG00001al,0
1412,ASG00001am,0
1413,ASG00001ap,0
1414,ASG00001aq,0
1415,ASG00001ar,0
1416,ASG00001as,0
1417,ASG00001au,1
1418,ASG00001av,0
1419,ASG00001aw,0
1420,ASG00001ay,0
1421,ASG00001az,1
1422,ASG00001b0,0
1423,ASG00001b2,1
1424,ASG00001b4,0
1425,ASG00001b6,1
1426,ASG00001b7,0
1427,ASG00001b9,0
1428,ASG00001bb,0
1429,ASG00001bc,0
1430,ASG00001bd,1
1431,ASG00001bi,0
1432,ASG00001bj,1
1433,ASG00001bl,0
1434,ASG00001bm,0
1435,ASG00001bn,0
1436,ASG00001bo,0
1437,ASG00001bp,0
1438,ASG00001bq,0
1439,ASG00001br,0
1440,ASG00001bs,0
1441,ASG00001bt,0
1442,ASG00001bu,0
1443,ASG00001bv,0
1444,ASG00001bw,0
1445,ASG00001by,0
1446,ASG00001c0,0
1447,ASG00001c1,0
1448,ASG00001c2,0
1449,ASG00001c3,1
1450,ASG00001c5,0
1451,ASG00001c6,0
1452,ASG00001c7,0
1453,ASG00001c8,0
1454,ASG00001c9,0
1455,ASG00001ca,0
1456,ASG00001cd,0
1457,ASG00001ce,0
1458,ASG00001cf,0
1459,ASG00001cg,0
1460,ASG00001cj,0
1461,ASG00001ck,0
1462,ASG00001cl,0
1463,ASG00001cm,1
1464,ASG00001cn,0
1465,ASG00001co,0
1466,ASG00001cr,0
1467,ASG00001cs,0
1468,ASG00001ct,0
1469,ASG00001cu,0
1470,ASG00001cv,0
1471,ASG00001cw,0
1472,ASG00001cx,0
1473,ASG00001cy,0
1474,ASG00001d0,0
1475,ASG00001d1,0
1476,ASG00001d2,0
1477,ASG00001d3,0
1478,ASG00001d4,0
1479,ASG00001d5,0
1480,ASG00001d6,0
1481,ASG00001d7,0
1482,ASG00001d8,0
1483,ASG00001d9,0
1484,ASG00001da,0
1485,ASG00001dc,0
1486,ASG00001dd,0
1487,ASG00001dg,0
1488,ASG00001dh,1
1489,ASG00001di,1
1490,ASG00001dj,0
1491,ASG00001dn,0
1492,ASG00001do,0
1493,ASG00001dp,0
1494,ASG00001dq,0
1495,ASG00001ds,0
1496,ASG00001du,0
1497,ASG00001dv,0
1498,ASG00001dw,0
1499,ASG00001dy,0
1500,ASG00001dz,0
1501,ASG00001e1,1
1502,ASG00001e2,1
1503,ASG00001e4,0
1504,ASG00001e5,0
1505,ASG00001e7,0
1506,ASG00001ea,0
1507,ASG00001eh,0
1508,ASG00001ei,0
1509,ASG00001ej,1
1510,ASG00001ek,0
1511,ASG00001el,0
1512,ASG00001em,0
1513,ASG00001en,0
1514,ASG00001eq,0
1515,ASG00001er,0
1516,ASG00001et,0
1517,ASG00001eu,0
1518,ASG00001ev,0
1519,ASG00001ew,1
1520,ASG00001ex,0
1521,ASG00001ey,0
1522,ASG00001ez,0
1523,ASG00001f0,0
1524,ASG00001f4,0
1525,ASG00001f6,0
1526,ASG00001f7,0
1527,ASG00001f8,0
1528,ASG00001f9,1
1529,ASG00001fb,0
1530,ASG00001fd,1
1531,ASG00001fe,0
1532,ASG00001ff,0
1533,ASG00001fh,0
1534,ASG00001fi,0
1535,ASG00001fj,1
1536,ASG00001fk,0
1537,ASG00001fl,0
1538,ASG00001fn,0
1539,ASG00001fo,0
1540,ASG00001fp,0
1541,ASG00001fq,0
1542,ASG00001fr,0
1543,ASG00001fs,0
1544,ASG00001ft,0
1545,ASG00001fu,0
1546,ASG00001fv,0
1547,ASG00001fw,0
1548,ASG00001fx,0
1549,ASG00001fy,1
1550,ASG00001fz,0
1551,ASG00001g0,0
1552,ASG00001g1,0
1553,ASG00001g2,0
1554,ASG00001g3,0
1555,ASG00001g5,0
1556,ASG00001g8,0
1557,ASG00001g9,0
1558,ASG00001ga,0
1559,ASG00001gc,0
1560,ASG00001gf,0
1561,ASG00001gh,0
1562,ASG00001gi,0
1563,ASG00001gk,0
1564,ASG00001gl,0
1565,ASG00001gm,0
1566,ASG00001gn,0
1567,ASG00001go,0
1568,ASG00001gp,0
1569,ASG00001gq,0
1570,ASG00001gr,1
1571,ASG00001gs,0
1572,ASG00001gt,0
1573,ASG00001gu,0
1574,ASG00001gv,0
1575,ASG00001gw,0
1576,ASG00001gx,0
1577,ASG00001h0,0
1578,ASG00001h1,0
1579,ASG00001h2,1
1580,ASG00001h3,0
1581,ASG00001h5,0
1582,ASG00001h6,0
1583,ASG00001h7,0
1584,ASG00001h8,0
1585,ASG00001h9,0
1586,ASG00001ha,0
1587,ASG00001hb,0
1588,ASG00001hc,0
1589,ASG00001hd,0
1590,ASG00001hf,0
1591,ASG00001hg,0
1592,ASG00001hh,0
1593,ASG00001hi,0
1594,ASG00001hj,0
1595,ASG00001hk,0
1596,ASG00001hl,0
1597,ASG00001hm,0
1598,ASG00001hn,0
1599,ASG00001ho,0
1600,ASG00001hp,0
1601,ASG00001hq,0
1602,ASG00001hr,0
1603,ASG00001hs,0
1604,ASG00001ht,0
1605,ASG00001hu,0
1606,ASG00001hv,0
1607,ASG00001hw,0
1608,ASG00001hx,0
1609,ASG00001hy,0
1610,ASG00001hz,0
1611,ASG00001i1,1
1612,ASG00001i2,0
1613,ASG00001i5,0
1614,ASG00001i6,0
1615,ASG00001i7,0
1616,ASG00001ia,0
1617,ASG00001ib,0
1618,ASG00001ic,0
1619,ASG00001id,0
1620,ASG00001ie,0
1621,ASG00001if,0
1622,ASG00001ig,0
1623,ASG00001ih,0
1624,ASG00001ii,0
1625,ASG00001ij,0
1626,ASG00001ik,0
1627,ASG00001il,0
1628,ASG00001im,0
1629,ASG00001in,0
1630,ASG00001io,0
1631,ASG00001ip,0
1632,ASG00001iq,0
1633,ASG00001ir,0
1634,ASG00001is,0
1635,ASG00001it,0
1636,ASG00001iu,0
1637,ASG00001iv,0
1638,ASG00001iw,0
1639,ASG00001ix,0
1640,ASG00001iy,0
1641,ASG00001iz,0
1642,ASG00001j0,0
1643,ASG00001j1,0
1644,ASG00001j2,0
1645,ASG00001j3,0
1646,ASG00001j4,0
1647,ASG00001j5,0
1648,ASG00001j6,0
1649,ASG00001j7,0
1650,ASG00001j8,0
1651,ASG00001j9,0
1652,ASG00001ja,0
1653,ASG00001jb,0
1654,ASG00001jc,0
1655,ASG00001jd,0
1656,ASG00001je,1
1657,ASG00001ji,0
1658,ASG00001jk,1
1659,ASG00001jl,0
1660,ASG00001jn,1
1661,ASG00001jp,0
1662,ASG00001jq,0
1663,ASG00001jr,0
1664,ASG00001js,0
1665,ASG00001ju,0
1666,ASG00001jv,0
1667,ASG00001jw,0
1668,ASG00001jx,0
1669,ASG00001jy,1
1670,ASG00001k0,0
1671,ASG00001k1,0
1672,ASG00001k2,0
1673,ASG00001k3,0
1674,ASG00001k4,0
1675,ASG00001k5,0
1676,ASG00001k6,0
1677,ASG00001k7,0
1678,ASG00001k8,0
1679,ASG00001k9,0
1680,ASG00001ka,0
1681,ASG00001kc,0
1682,ASG00001kd,0
1683,ASG00001kg,0
1684,ASG00001ki,0
1685,ASG00001kk,0
1686,ASG00001km,0
1687,ASG00001kn,0
1688,ASG00001ko,0
1689,ASG00001kp,0
1690,ASG00001kq,0
1691,ASG00001kr,0
1692,ASG00001ks,0
1693,ASG00001kt,0
1694,ASG00001ku,0
1695,ASG00001kv,0
1696,ASG00001kw,0
1697,ASG00001kx,0
1698,ASG00001ky,0
1699,ASG00001kz,0
1700,ASG00001l0,0
1701,ASG00001l1,0
1702,ASG00001l2,0
1703,ASG00001l3,0
1704,ASG00001l4,0
1705,ASG00001l5,0
1706,ASG00001l6,0
1707,ASG00001l7,0
1708,ASG00001l8,0
1709,ASG00001l9,0
1710,ASG00001la,0
1711,ASG00001lb,0
1712,ASG00001lc,0
1713,ASG00001ld,0
1714,ASG00001le,0
1715,ASG00001lg,0
1716,ASG00001lh,0
1717,ASG00001li,0
1718,ASG00001lm,0
1719,ASG00001ln,0
1720,ASG00001lo,0
1721,ASG00001lq,0
1722,ASG00001lr,0
1723,ASG00001ls,0
1724,ASG00001lt,0
1725,ASG00001lu,0
1726,ASG00001lv,0
1727,ASG00001lw,0
1728,ASG00001lx,1
1729,ASG00001ly,1
1730,ASG00001lz,0
1731,ASG00001m1,0
1732,ASG00001m2,1
1733,ASG00001m3,0
1734,ASG00001m4,0
1735,ASG00001m5,0
1736,ASG00001m7,1
1737,ASG00001mc,0
1738,ASG00001me,1
1739,ASG00001mf,0
1740,ASG00001mg,0
1741,ASG00001mh,0
1742,ASG00001mi,0
1743,ASG00001mj,0
1744,ASG00001mk,0
1745,ASG00001ml,0
1746,ASG00001mn,0
1747,ASG00001mq,0
1748,ASG00001ms,0
1749,ASG00001mt,0
1750,ASG00001mu,0
1751,ASG00001mv,0
1752,ASG00001mw,0
1753,ASG00001mx,0
1754,ASG00001my,1
1755,ASG00001mz,0
1756,ASG00001n0,0
1757,ASG00001n1,0
1758,ASG00001n3,0
1759,ASG00001n4,1
1760,ASG00001n6,0
1761,ASG00001n9,1
1762,ASG00001nc,1
1763,ASG00001nd,0
1764,ASG00001ne,0
1765,ASG00001nf,0
1766,ASG00001nh,0
1767,ASG00001ni,0
1768,ASG00001nl,1
1769,ASG00001nm,1
1770,ASG00001no,1
1771,ASG00001nq,1
1772,ASG00001nr,1
1773,ASG00001nt,1
1774,ASG00001nu,1
1775,ASG00001ny,1
1776,ASG00001o0,1
1777,ASG00001o1,1
1778,ASG00001o3,1
1779,ASG00001o4,1
1780,ASG00001o5,1
1781,ASG00001o8,1
1782,ASG00001o9,1
1783,ASG00001oe,1
1784,ASG00001on,1
1785,ASG00001oo,1
1786,ASG00001op,1
1787,ASG00001p7,1
1788,ASG00001pa,1
1789,ASG00001pd,1
1790,ASG00001pe,1
1791,ASG00001pm,1
1792,ASG00001po,1
1793,ASG00001pp,1
1794,ASG00001pq,1
1795,ASG00001pr,1
1796,ASG00001pz,1
1797,ASG00001q1,1
1798,ASG00001q2,1
1799,ASG00001q3,1
1800,ASG00001qa,1
1801,ASG00001qd,1
1802,ASG00001qe,1
1803,ASG00001qk,1
1804,ASG00001qm,0
1805,ASG00001qn,0
1806,ASG00001qp,0
1807,ASG00001qq,0
1808,ASG00001qr,0
1809,ASG00001qs,1
1810,ASG00001qu,0
1811,ASG00001qv,0
1812,ASG00001qw,0
1813,ASG00001qx,0
1814,ASG00001r0,1
1815,ASG00001r2,1
1816,ASG00001r5,1
1817,ASG00001rd,1
1818,ASG00001rf,1
1819,ASG00001rk,1
1820,ASG00001rm,1
1821,ASG00001rp,1
1822,ASG00001rx,1
1823,ASG00001s5,0
1824,ASG00001s6,0
1825,ASG00001s7,0
1826,ASG00001s8,0
1827,ASG00001s9,0
1828,ASG00001sb,1
1829,ASG00001sc,0
1830,ASG00001sd,1
1831,ASG00001se,0
1832,ASG00001sg,1
1833,ASG00001sh,0
1834,ASG00001sk,0
1835,ASG00001sr,0
1836,ASG00001sy,1
1837,ASG00001t3,1
1838,ASG00001t6,0
1839,ASG00001t7,0
1840,ASG00001t8,0
1841,ASG00001ta,1
1842,ASG00001tc,0
1843,ASG00001td,0
1844,ASG00001tg,1
1845,ASG00001th,1
1846,ASG00001tl,0
1847,ASG00001tm,1
1848,ASG00001tn,0
1849,ASG00001tp,0
1850,ASG00001tq,1
1851,ASG00001tr,1
1852,ASG00001tx,1
1853,ASG00001u1,1
1854,ASG00001u2,1
1855,ASG00001u6,1
1856,ASG00001ua,1
1857,ASG00001ud,1
1858,ASG00001ue,0
1859,ASG00001uh,1
1860,ASG00001ui,1
1861,ASG00001uk,1
1862,ASG00001ul,0
1863,ASG00001uq,1
1864,ASG00001us,1
1865,ASG00001uu,1
1866,ASG00001uw,1
1867,ASG00001v2,1
1868,ASG00001v4,1
1869,ASG00001v8,0
1870,ASG00001vd,1
1871,ASG00001vh,1
1872,ASG00001vi,1
1873,ASG00001vn,1
1874,ASG00001vr,1
1875,ASG00001vu,1
1876,ASG00001vw,0
1877,ASG00001vx,1
1878,ASG00001vy,0
1879,ASG00001w0,1
1880,ASG00001w5,1
1881,ASG00001w9,0
1882,ASG00001wa,0
1883,ASG00001wc,1
1884,ASG00001wk,0
1885,ASG00001wm,0
1886,ASG00001wz,1
1887,ASG00001x1,1
1888,ASG00001x2,1
1889,ASG00001x5,1
1890,ASG00001x8,0
1891,ASG00001x9,0
1892,ASG00001xa,1
1893,ASG00001xe,1
1894,ASG00001xf,1
1895,ASG00001xj,1
1896,ASG00001xn,0
1897,ASG00001xo,0
1898,ASG00001xp,1
1899,ASG00001xq,0
1900,ASG00001xr,1
1901,ASG00001xs,1
1902,ASG00001xt,1
1903,ASG00001xu,1
1904,ASG00001xw,1
1905,ASG00001xx,0
1906,ASG00001y8,1
1907,ASG00001y9,1
1908,ASG00001ya,0
1909,ASG00001ye,1
1910,ASG00001yf,1
1911,ASG00001yh,1
1912,ASG00001yj,1
1913,ASG00001yo,0
1914,ASG00001yp,0
1915,ASG00001z1,1
1916,ASG00001z2,1
1917,ASG00001z3,0
1918,ASG00001z4,0
1919,ASG00001z6,1
1920,ASG00001z8,1
1921,ASG00001z9,1
1922,ASG00001zc,0
1923,ASG00001zd,0
1924,ASG00001ze,0
1925,ASG00001zg,0
1926,ASG00001zh,1
1927,ASG00001zi,1
1928,ASG00001zo,0
1929,ASG00001zp,1
1930,ASG00001zr,1
1931,ASG00001zs,1
1932,ASG00001zt,1
1933,ASG00001zv,0
1934,ASG00001zw,0
1935,ASG00001zx,0
1936,ASG00001zy,1
1937,ASG00001zz,0
1938,ASG0000200,0
1939,ASG0000202,0
1940,ASG0000203,1
1941,ASG0000204,1
1942,ASG0000206,1
1943,ASG0000207,1
1944,ASG0000208,0
1945,ASG0000209,1
1946,ASG000020a,0
1947,ASG000020b,1
1948,ASG000020e,1
1949,ASG000020j,0
1950,ASG000020o,0
1951,ASG000020p,1
1952,ASG000020q,1
1953,ASG000020t,1
1954,ASG000020v,1
1955,ASG000020y,1
1956,ASG000020z,1
1957,ASG0000211,1
1958,ASG0000213,1
1959,ASG0000214,1
1960,ASG0000215,1
1961,ASG000021a,1
1962,ASG000021c,0
1963,ASG000021e,0
1964,ASG000021p,1
1965,ASG000021q,1
1966,ASG000021s,0
1967,ASG000021t,0
1968,ASG000021u,0
1969,ASG000021v,0
1970,ASG0000221,0
1971,ASG0000222,1
1972,ASG0000224,0
1973,ASG0000225,0
1974,ASG0000228,0
1975,ASG0000229,1
1976,ASG000022b,0
1977,ASG000022c,0
1978,ASG000022d,0
1979,ASG000022e,0
1980,ASG000022f,0
1981,ASG000022g,0
1982,ASG000022h,0
1983,ASG000022i,0
1984,ASG000022j,0
1985,ASG000022k,0
1986,ASG000022o,0
1987,ASG000022r,0
1988,ASG000022t,0
1989,ASG000022u,0
1990,ASG000022v,1
1991,ASG000022w,0
1992,ASG000022x,1
1993,ASG000022y,0
1994,ASG000022z,0
1995,ASG0000230,1
1996,ASG0000231,1
1997,ASG0000232,0
1998,ASG0000233,0
1999,ASG0000235,0
2000,ASG000023a,0
2001,ASG000023b,0
2002,ASG000023f,0
2003,ASG000023g,0
2004,ASG000023h,0
2005,ASG000023i,0
2006,ASG000023k,1
2007,ASG000023m,0
2008,ASG000023o,0
2009,ASG000023q,1
2010,ASG000023w,0
2011,ASG000023x,0
2012,ASG000023z,0
2013,ASG0000240,0
2014,ASG0000241,1
2015,ASG0000242,0
2016,ASG0000244,0
2017,ASG0000245,0
2018,ASG0000246,1
2019,ASG0000249,1
2020,ASG000024a,0
2021,ASG000024b,0
2022,ASG000024c,1
2023,ASG000024d,1
2024,ASG000024f,1
2025,ASG000024h,1
2026,ASG000024t,1
2027,ASG000024v,0
2028,ASG000024x,1
2029,ASG000024y,1
2030,ASG0000250,1
2031,ASG0000252,0
2032,ASG0000253,1
2033,ASG0000257,0
2034,ASG0000258,0
2035,ASG0000259,0
2036,ASG000025a,0
2037,ASG000025b,1
2038,ASG000025c,0
2039,ASG000025d,0
2040,ASG000025f,0
2041,ASG000025g,1
2042,ASG000025l,0
2043,ASG000025m,0
2044,ASG000025n,0
2045,ASG000025p,0
2046,ASG000025r,1
2047,ASG0000261,0
2048,ASG0000262,1
2049,ASG0000265,0
2050,ASG0000267,0
2051,ASG0000268,0
2052,ASG0000269,1
2053,ASG000026b,0
2054,ASG000026c,1
2055,ASG000026d,0
2056,ASG000026e,0
2057,ASG000026h,0
2058,ASG000026i,1
2059,ASG000026j,1
2060,ASG000026k,0
2061,ASG000026m,0
2062,ASG000026p,0
2063,ASG000026q,0
2064,ASG000026s,0
2065,ASG000026t,0
2066,ASG000026u,0
2067,ASG000026v,0
2068,ASG000026w,0
2069,ASG000026x,0
2070,ASG000026y,1
2071,ASG000026z,0
2072,ASG0000272,0
2073,ASG0000274,0
2074,ASG0000277,0
2075,ASG0000278,0
2076,ASG000027a,0
2077,ASG000027b,0
2078,ASG000027c,0
2079,ASG000027e,0
2080,ASG000027f,0
2081,ASG000027i,0
2082,ASG000027j,0
2083,ASG000027k,0
2084,ASG000027l,0
2085,ASG000027m,0
2086,ASG000027o,0
2087,ASG000027s,0
2088,ASG000027v,0
2089,ASG000027w,0
2090,ASG000027x,0
2091,ASG0000280,1
2092,ASG0000281,1
2093,ASG0000283,0
2094,ASG0000284,0
2095,ASG0000285,0
2096,ASG0000286,0
2097,ASG0000287,0
2098,ASG0000288,1
2099,ASG0000289,0
2100,ASG000028a,0
2101,ASG000028b,1
2102,ASG000028c,0
2103,ASG000028d,1
2104,ASG000028e,0
2105,ASG000028f,0
2106,ASG000028h,0
2107,ASG000028i,0
2108,ASG000028j,0
2109,ASG000028m,0
2110,ASG000028o,0
2111,ASG000028q,0
2112,ASG000028r,0
2113,ASG000028t,1
2114,ASG000028v,0
2115,ASG000028w,0
2116,ASG000028x,0
2117,ASG000028z,0
2118,ASG0000290,1
2119,ASG0000292,0
2120,ASG0000293,1
2121,ASG0000294,0
2122,ASG0000295,1
2123,ASG0000297,0
2124,ASG0000298,0
2125,ASG0000299,1
2126,ASG000029c,0
2127,ASG000029d,0
2128,ASG000029h,1
2129,ASG000029i,0
2130,ASG000029j,0
2131,ASG000029l,0
2132,ASG000029m,0
2133,ASG000029n,0
2134,ASG000029o,0
2135,ASG000029t,1
2136,ASG00002a2,1
2137,ASG00002a6,1
2138,ASG00002a8,1
2139,ASG00002ab,0
2140,ASG00002ac,0
2141,ASG00002ad,0
2142,ASG00002ae,0
2143,ASG00002ak,0
2144,ASG00002am,1
2145,ASG00002ap,0
2146,ASG00002aq,0
2147,ASG00002as,0
2148,ASG00002av,1
2149,ASG00002ax,1
2150,ASG00002ay,0
2151,ASG00002az,0
2152,ASG00002b3,1
2153,ASG00002b4,1
2154,ASG00002b5,1
2155,ASG00002b6,0
2156,ASG00002b7,1
2157,ASG00002b9,0
2158,ASG00002bb,0
2159,ASG00002bc,0
2160,ASG00002bg,1
2161,ASG00002bh,0
2162,ASG00002bm,1
2163,ASG00002bn,1
2164,ASG00002bs,1
2165,ASG00002bv,1
2166,ASG00002c4,1
2167,ASG00002cc,1
2168,ASG00002cd,1
2169,ASG00002cf,1
2170,ASG00002ch,1
2171,ASG00002cm,1
2172,ASG00002cn,1
2173,ASG00002co,1
2174,ASG00002cp,1
2175,ASG00002cq,1
2176,ASG00002cv,1
2177,ASG00002cw,1
2178,ASG00002cy,1
2179,ASG00002d7,1
2180,ASG00002de,1
2181,ASG00002dh,1
2182,ASG00002dp,0
2183,ASG00002dq,1
2184,ASG00002dr,1
2185,ASG00002ds,1
2186,ASG00002dt,1
2187,ASG00002dx,1
2188,ASG00002dy,1
2189,ASG00002dz,1
2190,ASG00002e8,1
2191,ASG00002ea,1
2192,ASG00002ec,1
2193,ASG00002ed,1
2194,ASG00002ej,1
2195,ASG00002ek,1
2196,ASG00002el,1
2197,ASG00002en,1
2198,ASG00002eq,1
2199,ASG00002es,1
2200,ASG00002ev,1
2201,ASG00002ew,1
2202,ASG00002ey,1
2203,ASG00002fc,1
2204,ASG00002fg,1
2205,ASG00002fl,1
2206,ASG00002fn,1
2207,ASG00002fp,0
2208,ASG00002fr,0
2209,ASG00002fs,1
2210,ASG00002ft,0
2211,ASG00002fu,0
2212,ASG00002fv,0
2213,ASG00002fw,0
2214,ASG00002fx,0
2215,ASG00002fy,0
2216,ASG00002fz,0
2217,ASG00002g0,0
2218,ASG00002g2,0
2219,ASG00002g3,0
2220,ASG00002g6,0
2221,ASG00002g7,0
2222,ASG00002g8,0
2223,ASG00002ga,0
2224,ASG00002gb,0
2225,ASG00002ge,1
2226,ASG00002gg,0
2227,ASG00002gi,1
2228,ASG00002gl,1
2229,ASG00002gm,0
2230,ASG00002gn,1
2231,ASG00002gp,0
2232,ASG00002gq,0
2233,ASG00002gr,0
2234,ASG00002gt,0
2235,ASG00002gu,0
2236,ASG00002gv,0
2237,ASG00002gw,0
2238,ASG00002gy,0
2239,ASG00002gz,0
2240,ASG00002h0,0
2241,ASG00002h1,0
2242,ASG00002h2,0
2243,ASG00002h4,0
2244,ASG00002h5,0
2245,ASG00002h6,0
2246,ASG00002h7,0
2247,ASG00002h8,0
2248,ASG00002h9,0
2249,ASG00002ha,0
2250,ASG00002hb,0
2251,ASG00002hc,0
2252,ASG00002hd,0
2253,ASG00002he,0
2254,ASG00002hf,0
2255,ASG00002hg,0
2256,ASG00002hh,0
2257,ASG00002hj,0
2258,ASG00002hk,0
2259,ASG00002hl,0
2260,ASG00002hm,0
2261,ASG00002hn,0
2262,ASG00002ho,0
2263,ASG00002hp,0
2264,ASG00002hq,0
2265,ASG00002hr,0
2266,ASG00002hs,0
2267,ASG00002ht,0
2268,ASG00002hu,0
2269,ASG00002hv,0
2270,ASG00002hw,0
2271,ASG00002hx,0
2272,ASG00002hz,0
2273,ASG00002i0,0
2274,ASG00002i1,0
2275,ASG00002i2,0
2276,ASG00002i3,0
2277,ASG00002i4,0
2278,ASG00002i5,0
2279,ASG00002i6,0
2280,ASG00002i7,0
2281,ASG00002i8,0
2282,ASG00002i9,0
2283,ASG00002ia,0
2284,ASG00002ib,0
2285,ASG00002ic,0
2286,ASG00002id,0
2287,ASG00002ie,0
2288,ASG00002ig,0
2289,ASG00002ih,0
2290,ASG00002ii,0
2291,ASG00002ij,0
2292,ASG00002ik,1
2293,ASG00002im,0
2294,ASG00002in,0
2295,ASG00002io,0
2296,ASG00002ip,1
2297,ASG00002iq,1
